CD_IMOVEL;SETOR;CIDADE;COD_DESTINACAO_IMOVEL;ANO_VENDA;EDITAL_VENDA;ITEM_EDITAL;VALOR_LAUDO;VALOR_VENDA;AREA_MAX_CONSTR;AREA_MAXIMA;AREA;QTD_OFERTAS
81102;QS-SAMAMBAIA;SAMAMBAIA;60219;2020;8;80;133000;145000;200;300;100;5
244403;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;8;84;66400;86149.99;200;300;100;6
244404;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;8;85;66400;81100;200;300;100;2
524764;AREA DE DESENVOLVIMENTO ECONOMICO SUL;SAMAMBAIA;60225;2020;8;87;332000;611025;1311;1311;655.5;2
524805;AREA DE DESENVOLVIMENTO ECONOMICO SUL;SAMAMBAIA;60225;2020;8;88;151000;220000;556.5;556.5;278.25;2
246641;SANTA MARIA                                  ;SANTA MARIA;60217;2020;8;89;149000;155010;70;200;50;1
446634;SOBRADINHO                                   ;SOBRADINHO;60213;2020;8;91;2341323;2601000;5400;5400;900;2
59772;SETOR E SUL-QUADRA COMERCIAL                 ;TAGUATINGA;60217;2020;8;99;123570;161000;100;200;50;8
208991;BAIRRO AGUAS CLARAS;TAGUATINGA;60217;2020;11;1;33700000;42200000;25447.488;42412.48;21206.24;3
212285;BAIRRO AGUAS CLARAS;TAGUATINGA;60219;2020;11;2;21700000;31200000;17815.62;29692.7;5938.54;2
482048;SETOR DE CLUBES ESPORTIVOS SUL               ;BRASILIA;1768;2020;11;6;13400000;13412000;10200;10200;17000;1
807064;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2020;11;7;14900000;23107823;5796;5796;920;5
807069;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2020;11;8;14900000;21801018;5796;5796;920;8
807070;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2020;11;9;14900000;22451000;5796;5796;920;9
807072;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2020;11;10;14900000;20552000;5796;5796;920;7
807101;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2020;11;11;14900000;20552000;5796;5796;920;5
807104;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2020;11;12;14900000;23151000;5796;5796;920;9
807119;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2020;11;13;14900000;22812477;5796;5796;920;7
807125;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2020;11;14;14900000;20552000;5796;5796;920;5
807126;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2020;11;15;14900000;21604012;5796;5796;920;6
65397;SETOR P NORTE-ENTREQUADRA                    ;CEILANDIA;60216;2020;11;19;59600;150000;80;160;40;2
64140;SETOR N NORTE                                ;CEILANDIA;60222;2020;11;20;283000;316300;600;1200;300;1
61306;SETOR OESTE                                  ;GAMA;60214;2020;11;22;147000;212000;550;550;275;7
507231;SETOR DE MULTIPLAS ATIVIDADES;GAMA;60224;2020;11;24;282000;352000;600;960;600;7
594522;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;11;28;226000;297101;388.8;388.8;162;27
594523;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;11;29;232000;290622.09;399.6;399.6;166.5;19
594524;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;11;30;232000;302000;399.6;399.6;166.5;15
594525;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;11;31;226000;281200;388.8;388.8;162;14
594658;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;11;32;277000;331000;486.456;486.456;202.69;16
595171;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;11;33;226000;268254.77;388.8;388.8;162;7
595172;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;11;34;232000;321500;399.6;399.6;166.5;11
595173;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;11;35;232000;279980;399.6;399.6;166.5;9
595174;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;11;36;226000;315100;388.8;388.8;162;12
594725;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60215;2020;11;37;254000;310000;441;441;183.75;21
594203;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60222;2020;11;39;1390000;1737500;2700;3600;900;1
594205;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60222;2020;11;40;1390000;1737500;2700;3600;900;1
559149;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;11;42;511000;582471.59;1344.825;1344.825;896.55;6
559167;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;11;43;506000;543000;1329;1329;886;3
559267;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;11;44;403000;551000;1200;1200;800;13
559258;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;11;45;599000;629000;1907.715;1907.715;1271.81;3
559264;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;11;46;431000;562031.5;1304.94;1304.94;869.96;19
509934;SETOR HABITACIONAL TAQUARI;LAGO NORTE;60211;2020;11;48;397000;553300;600;600;750;3
807408;PARANOÁ PARQUE;PARANOA;60221;2020;11;54;888000;890001;1800.005;3240.009;1800.005;1
529032;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2020;11;68;271000;301000;677.952;866.272;376.64;1
479770;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2020;11;70;89300;91501;180;230;100;1
472763;AREA DE DESENVOLVIMENTO ECONOMICO;RECANTO DAS EMAS;60224;2020;11;72;565000;565500;2162.368;2162.368;675.74;1
472764;AREA DE DESENVOLVIMENTO ECONOMICO;RECANTO DAS EMAS;60224;2020;11;73;666000;667000;2576.704;2576.704;805.22;1
809185;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;11;75;292000;332000;436.688;935.76;311.92;2
808986;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;76;60400;136000;76.706;109.58;54.79;8
809028;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;77;78900;101501;106.344;151.92;75.96;1
809030;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;78;60300;178000;76.594;109.42;54.71;6
809162;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;79;59200;83608;74.942;107.06;53.53;3
809200;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;81;79100;106320;106.568;152.24;76.12;1
809202;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;82;59400;79380;75.222;107.46;53.73;3
809552;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;85;59400;95000;75.152;107.36;53.68;5
809554;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;86;78100;111000;104.958;149.94;74.97;2
808761;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;90;63500;138000;81.62;116.6;58.3;5
808938;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;11;91;78100;131000;105;150;75;2
168329;QS-SAMAMBAIA;SAMAMBAIA;60217;2020;11;98;143000;200100;200;350;100;4
168330;QS-SAMAMBAIA;SAMAMBAIA;60217;2020;11;99;143000;190000;200;350;100;2
168331;QS-SAMAMBAIA;SAMAMBAIA;60217;2020;11;100;143000;190000;200;350;100;2
168332;QS-SAMAMBAIA;SAMAMBAIA;60217;2020;11;101;143000;150500;200;350;100;1
168333;QS-SAMAMBAIA;SAMAMBAIA;60217;2020;11;102;143000;150500;200;350;100;3
168334;QS-SAMAMBAIA;SAMAMBAIA;60217;2020;11;103;143000;160000;200;350;100;3
460283;QN-SAMAMBAIA;SAMAMBAIA;60219;2020;11;105;982000;1083000;2415.8;3623.7;1207.9;2
460284;QN-SAMAMBAIA;SAMAMBAIA;60219;2020;11;106;722000;801500;1758.76;2638.14;879.38;1
186473;QN-SAMAMBAIA;SAMAMBAIA;60219;2020;11;108;203000;210000;350;525;175;2
458298;QN-SAMAMBAIA;SAMAMBAIA;60220;2020;11;112;147000;168000;300;450;150;4
242760;QN-SAMAMBAIA;SAMAMBAIA;60220;2020;11;115;113000;160000;400;600;200;5
462763;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;11;120;109000;121000;200;300;100;1
462770;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;11;121;109000;120000;200;300;100;1
467293;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;11;122;306000;315199.99;706.64;1059.96;353.32;1
524798;AREA DE DESENVOLVIMENTO ECONOMICO SUL;SAMAMBAIA;60225;2020;11;126;151000;277000;556.5;556.5;278.25;3
246872;SANTA MARIA                                  ;SANTA MARIA;60217;2020;11;129;1020000;1021000;1047.2;2992;748;2
602350;SETOR HOTELEIRO;SOBRADINHO;60217;2020;11;133;561000;1137540;720;900;300;4
533065;SETOR M NORTE-QUADRA RESIDENCIAL             ;TAGUATINGA;60214;2020;11;134;143000;143000;256;256;128;1
533066;SETOR M NORTE-QUADRA RESIDENCIAL             ;TAGUATINGA;60214;2020;11;135;143000;143000;256;256;128;1
806994;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60598;2020;12;4;155000;205267.23;15;15;15;3
589804;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1000;2020;12;5;155000;157501.5;15;15;15;2
807154;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1894;2020;12;6;6200000;6588000;2286;2286;900;4
807006;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1894;2020;12;7;6200000;6570000;2286;2286;900;2
807012;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1894;2020;12;8;5670000;6152000;1905;1905;750;2
448817;CANDANGOLANDIA                               ;BRASILIA;60578;2020;12;10;1130000;1190999.99;2890.275;2890.275;963.425;2
807029;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60602;2020;12;15;5460000;7428562.38;300;300;1200;2
807030;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60038;2020;12;16;2940000;3157121;1096;1096;800;2
807173;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60038;2020;12;17;2940000;3158121;1096;1096;800;1
54410;SETOR DE ARMAZENAGEM E ABASTECIMENTO         ;BRASILIA;60225;2020;12;20;849000;1350000;1000;1000;500;1
63722;SETOR M NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60214;2020;12;23;143000;220000.1;500;500;250;12
493250;SETOR DE DESENVOLVIMENTO ECONOMICO CENTRO NORTE;CEILANDIA;60227;2020;12;24;135000;135000;300;300;150;1
60446;SETOR LESTE                                  ;GAMA;60214;2020;12;25;148000;149000;550;550;275;1
61045;SETOR LESTE                                  ;GAMA;60214;2020;12;26;148000;156983;550;550;275;1
102100;SETOR OESTE                                  ;GAMA;60214;2020;12;27;147000;157000;550;550;275;2
51259;SETOR OESTE (COM);GAMA;60216;2020;12;30;156000;165000;450;900;225;1
61574;SETOR SUL                                    ;GAMA;60216;2020;12;31;193000;195000;625;1250;312.5;2
61638;SETOR SUL                                    ;GAMA;60216;2020;12;34;193000;202508.08;625;1250;312.5;1
594490;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;12;37;226000;351000;388.8;388.8;162;20
594312;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60220;2020;12;38;297000;391101.03;527.664;527.664;219.86;24
594190;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60217;2020;12;39;4800000;5177000;6049.68;6049.68;2016.56;1
559154;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;12;42;503000;623500;1320;1320;880;10
559210;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;12;43;513000;592000;1350;1350;900;2
559270;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;12;44;452000;610700;1380;1380;920;17
559257;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;12;45;568000;630500;1795.605;1795.605;1197.07;7
559265;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;12;46;428000;583100;1293;1293;862;17
559305;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;12;47;546000;601000;1720.125;1720.125;1146.75;3
558996;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60222;2020;12;48;2090000;2127102.7;3743.22;3743.22;3119.35;2
510146;SETOR HABITACIONAL TAQUARI;LAGO NORTE;60211;2020;12;50;413000;475550;640;640;800;1
510234;SETOR HABITACIONAL TAQUARI;LAGO NORTE;60211;2020;12;52;412000;523000.02;636.4;636.4;795.5;2
59385;AVENIDA CENTRAL                              ;NUCLEO BANDEIRANTE;60214;2020;12;53;197000;363000;288;288;120;45
241826;PLACA DA MERCEDES                            ;NUCLEO BANDEIRANTE;60224;2020;12;54;897000;1321000;1700;2100;1000;6
807362;PARANOÁ PARQUE;PARANOA;60221;2020;12;55;4070000;4555000;10065.549;18117.988;10065.549;1
529062;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2020;12;62;370000;400000;945;1207.5;525;1
479724;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2020;12;63;46800;46800;90;115;50;1
819093;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;12;73;115000;179500;147;315;105;12
819094;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;12;74;115000;141100;147;315;105;3
819096;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;12;75;115000;145850;147;315;105;3
809029;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;12;78;56000;125000.1;70;100;50;4
809163;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;12;79;56000;70000;70;100;50;2
809201;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;12;80;56000;57501;70;100;50;1
809379;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;12;81;55800;69200;69.65;99.5;49.75;4
809553;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;12;82;56000;69900;70;100;50;2
809594;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;12;83;56000;76000;70;100;50;2
809784;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;12;84;55900;88360.9;69.86;99.8;49.9;1
808171;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;12;85;54300;80000;67.368;96.24;48.12;3
808172;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;12;86;55700;55700;69.496;99.28;49.64;1
188949;QN-SAMAMBAIA;SAMAMBAIA;60217;2020;12;87;143000;250100;200;350;100;4
194647;QS-SAMAMBAIA;SAMAMBAIA;60217;2020;12;88;143000;173000;200;350;100;3
165919;QS-SAMAMBAIA;SAMAMBAIA;60219;2020;12;95;1300000;1350000;2620.8;3931.2;1310.4;1
191878;QS-SAMAMBAIA;SAMAMBAIA;60219;2020;12;96;133000;158350;264.5;396.75;132.25;3
192206;QS-SAMAMBAIA;SAMAMBAIA;60219;2020;12;97;133000;152000;200;300;100;2
188100;QS-SAMAMBAIA;SAMAMBAIA;60219;2020;12;98;133000;140000;200;300;100;1
457222;QN-SAMAMBAIA;SAMAMBAIA;60220;2020;12;99;109000;130000;200;300;100;2
458294;QN-SAMAMBAIA;SAMAMBAIA;60220;2020;12;100;147000;191013;300;450;150;3
456291;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;12;103;66400;73040;200;300;100;3
456291;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;12;103;66400;73040;200;300;100;3
457172;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;12;104;66400;81300;200;300;100;3
468792;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;12;105;113000;114300;400;600;200;1
244543;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;12;106;66400;81000;200;300;100;4
810398;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2020;12;110;350000;360500;826.433;901.563;300.521;2
63355;SETOR INDUSTRIAL                             ;SOBRADINHO;60224;2020;12;118;512000;520000;1400;1400;700;2
60124;SETOR INDUSTRIAL                             ;TAGUATINGA;60220;2020;12;119;818000;901000;1100;1650;550;1
60125;SETOR INDUSTRIAL                             ;TAGUATINGA;60220;2020;12;120;818000;901000;1100;1650;550;1
60126;SETOR INDUSTRIAL                             ;TAGUATINGA;60220;2020;12;121;818000;901000;1100;1650;550;2
245283;DESENVOLVIMENTO  ECONOMICO  M/NORTE;TAGUATINGA;60227;2020;12;122;274410;306000;363.52;545.28;181.76;3
208948;BAIRRO AGUAS CLARAS;TAGUATINGA;60220;2020;15;4;13500000;21151000;10800;18000;3600;6
65922;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2020;15;8;102000;153200;480.375;480.375;320.25;4
65924;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2020;15;9;102000;153200;480.375;480.375;320.25;4
507281;SETOR DE MULTIPLAS ATIVIDADES;GAMA;60224;2020;15;11;235000;242600;390;624;390;1
594478;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;15;13;226000;397468.05;388.8;388.8;162;18
559164;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;15;16;463000;605217.27;1200;1200;800;8
559255;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;15;17;403000;601100;1200;1200;800;7
559273;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;15;18;439000;650000.01;1331.94;1331.94;887.96;14
559275;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2020;15;19;436000;630070;1320;1320;880;7
510763;SETOR HABITACIONAL TAQUARI;LAGO NORTE;60211;2020;15;24;404000;675500;616.84;616.84;771.05;32
807414;PARANOÁ PARQUE;PARANOA;60221;2020;15;29;1960000;2101000.99;3600.014;6480.025;3600.014;2
807361;PARANOÁ PARQUE;PARANOA;60221;2020;15;35;895000;901000;2037.079;3666.742;2037.079;1
599070;SETOR RESIDENCIAL LESTE (SRL);PLANALTINA;60216;2020;15;37;35400;42200;102.5;102.5;51.25;2
599071;SETOR RESIDENCIAL LESTE (SRL);PLANALTINA;60216;2020;15;38;41400;48900;120;120;60;3
242260;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2020;15;44;126000;136000;261;333.5;145;2
242262;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2020;15;46;130000;130000;270;345;150;1
803158;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;15;53;430000;761200;672;1440;480;12
808196;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;15;54;141000;161000;187.096;400.92;133.64;1
808197;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;15;55;147000;200000;196.574;421.23;140.41;1
819095;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;15;66;220000;232000;315;675;225;1
808988;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2020;15;69;120000;161000;106.372;151.96;75.98;1
806961;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60224;2020;15;71;2270000;2338100;4702.376;4702.376;3358.84;1
806969;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60224;2020;15;78;2060000;2125000;4241.398;4241.398;3029.57;1
166467;QR-SAMAMBAIA;SAMAMBAIA;60213;2020;15;81;971000;1325000;1800;3150;900;2
78073;QR-SAMAMBAIA;SAMAMBAIA;60213;2020;15;82;971000;1068100;1800;3150;900;1
75587;QN-SAMAMBAIA;SAMAMBAIA;60217;2020;15;90;118000;150000;200;350;100;2
75589;QN-SAMAMBAIA;SAMAMBAIA;60217;2020;15;91;118000;150000;200;350;100;1
75591;QN-SAMAMBAIA;SAMAMBAIA;60217;2020;15;92;118000;150000;200;350;100;1
186503;QN-SAMAMBAIA;SAMAMBAIA;60217;2020;15;93;265000;270000;441;771.75;220.5;1
166778;QS-SAMAMBAIA;SAMAMBAIA;60217;2020;15;94;143000;145005;200;350;100;1
76359;QS-SAMAMBAIA;SAMAMBAIA;60217;2020;15;95;118000;210000;200;350;100;11
76367;QS-SAMAMBAIA;SAMAMBAIA;60219;2020;15;105;1290000;1419000;3193.4;4790.1;1596.7;2
458296;QN-SAMAMBAIA;SAMAMBAIA;60220;2020;15;111;147000;198000;300;450;150;6
455975;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;15;113;956000;1203500;2350.2;3525.3;1175.1;1
455976;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;15;114;952000;1203500;2340.3;3510.45;1170.15;1
465301;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;15;117;66400;100000;200;300;100;4
243318;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;15;119;257000;260000;1000;1500;500;1
524694;AREA DE DESENVOLVIMENTO ECONOMICO SUL;SAMAMBAIA;60225;2020;15;125;137000;313013;500;500;250;6
247042;SANTA MARIA                                  ;SANTA MARIA;60217;2020;15;128;2340000;2360990;2990.568;8544.48;2136.12;1
447128;SANTA MARIA                                  ;SANTA MARIA;60227;2020;15;131;105000;200020;288.12;518.616;288.12;4
593707;POLO DESENV/ECONOMICO JUSCELINO KUBITSCHEK INDUSTRIA COMERCIO DE APOIO;SANTA MARIA;60225;2020;15;132;3270000;3270000;5000;16000;5000;1
810393;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2020;15;133;485000;528000;1165.062;1270.977;423.659;1
511354;SETOR P NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60214;2020;16;8;72900;161100;266.5;266.5;133.25;29
507272;SETOR DE MULTIPLAS ATIVIDADES;GAMA;60224;2020;16;14;226000;250090;350.98;561.568;350.98;3
594639;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2020;16;15;267000;403160.92;438.576;438.576;182.74;7
593944;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60217;2020;16;16;4070000;4107000;5017.29;5017.29;1672.43;1
515169;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2020;16;27;159000;159000;405;450;225;1
479718;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2020;16;28;46800;46800;90;115;50;1
819115;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;29;100000;168000;127.4;273;91;4
819083;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;30;100000;115000;127.4;273;91;1
819110;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;31;100000;126000;127.4;273;91;3
819116;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;32;100000;168000;127.4;273;91;7
819117;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;33;113000;189400;147;315;105;7
819118;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;34;113000;170000;147;315;105;7
819119;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;35;217000;260000;315;675;225;4
819120;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;36;113000;120000;147;315;105;1
819121;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;37;113000;120000;147;315;105;1
819122;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;38;113000;141000;147;315;105;3
819123;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;39;113000;121000;147;315;105;3
819124;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;40;217000;217001;315;675;225;1
819125;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;41;113000;125010;147;315;105;1
819126;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2020;16;42;113000;142510;147;315;105;1
466710;QN-SAMAMBAIA;SAMAMBAIA;60219;2020;16;43;109000;128304.15;200;300;100;1
242715;QS-SAMAMBAIA;SAMAMBAIA;60219;2020;16;44;66400;75000.01;200;300;100;3
457218;QN-SAMAMBAIA;SAMAMBAIA;60220;2020;16;45;109000;127000;200;300;100;4
457221;QN-SAMAMBAIA;SAMAMBAIA;60220;2020;16;46;109000;130200;200;300;100;1
458555;QN-SAMAMBAIA;SAMAMBAIA;60220;2020;16;48;109000;110000;200;300;100;1
455633;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;16;49;343000;360010;800;1200;400;1
462069;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;16;52;109000;110000;200;300;100;2
468789;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;16;54;101000;127270;350;525;175;1
468790;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;16;55;113000;142390;400;600;200;1
468791;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;16;56;113000;142390;400;600;200;1
244532;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;16;58;89500;110000;300;450;150;2
244533;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;16;59;89500;96328.3;300;450;150;2
244541;QS-SAMAMBAIA;SAMAMBAIA;60220;2020;16;61;66400;67000;200;300;100;1
525020;AREA DE DESENVOLVIMENTO ECONOMICO SUL;SAMAMBAIA;60227;2020;16;62;87000;101000;210;210;105;2
145473;SETOR DE AREAS ISOLADAS SUDOESTE             ;BRASILIA;50;2021;1;3;19400000;19410000;10000;16000;10000;1
806997;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1000;2021;1;4;157000;172015;15;15;15;1
806995;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60598;2021;1;5;157000;192000;15;15;15;4
807282;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60598;2021;1;6;157000;212000;15;15;15;3
807074;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;1;7;17300000;25525000;5796;5796;920;4
807077;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60595;2021;1;8;17300000;25525000;920;920;920;7
807078;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60595;2021;1;9;17300000;25525000;920;920;920;5
807079;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;1;10;17300000;23888000;5796;5796;920;7
807080;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;1;11;17300000;22501012;5796;5796;920;3
58050;SETOR DE MANSOES SUBURBANAS PARK WAY SUL     ;BRASILIA;60212;2021;1;13;5050000;5050001;9000;9000;20000;1
