DS_CIDADE;DS_SETOR;COD_DESTINACAO_IMOVEL;ANO_VENDA;NR_EDITAL;ITEM_EDITAL;VALOR_LAUDO;PERCENTUAL_ENTRADA;VALOR_VENDA;AREA_MAX_CONSTR;AREA_BASE;AREA;QTD_OFERTAS;SITUACAO_VISTORIA;TIPO_USO_DESTINACAO;RESIDENCIAL;COMERCIAL;INDUSTRIAL;INSTITUCIONAL;AGIO_ABSOLUTO;AGIO_PERCENTUAL
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-5;91;89800;0.05;95150.0;450.0;300.0;150.0;1;VAGO;Mista;1;1;1;1;5350.0;5.957683741648108
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-5;92;1030000;0.05;1050000.1;3795.0;2530.0;1265.0;1;VAGO;Mista;1;1;1;1;20000.100000000093;1.9417572815534072
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-5;95;119000;0.05;119000.0;339.0;226.0;113.0;1;OCUPADO;Mista;1;1;1;1;0.0;0.0
SAMAMBAIA;AREA DE DESENVOLVIMENTO ECONOMICO SUL;60227;2022;2022-5;100;87000;0.05;128000.0;210.0;210.0;105.0;5;CERCADO;Mista;1;1;1;1;41000.0;47.12643678160919
SAMAMBAIA;QI-SAMAMBAIA;60227;2022;2022-5;101;117000;0.05;125000.0;200.0;200.0;100.0;1;OCUPADO;Mista;1;1;1;1;8000.0;6.837606837606838
SAO SEBASTIAO;BAIRRO CENTRO;60216;2022;2022-5;103;182000;0.05;211000.0;432.0;360.0;144.0;2;OCUPADO;Mista;1;1;1;1;29000.0;15.934065934065933
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2022;2022-5;104;452000;0.05;462000.0;1085.997;995.497;361.999;1;VAGO;Mista;1;1;1;1;10000.0;2.2123893805309733
CEILANDIA;SETOR N NORTE-QUADRA RESIDENCIAL             ;60217;2022;2022-6;11;1890000;0.05;1891100.0;6000.0;2000.0;1000.0;1;VAGO;Mista;1;1;1;1;1100.0;0.0582010582010582
CEILANDIA;SETOR N NORTE-QUADRA RESIDENCIAL             ;60217;2022;2022-6;12;1890000;0.05;1891100.0;6000.0;2000.0;1000.0;1;VAGO;Mista;1;1;1;1;1100.0;0.0582010582010582
CEILANDIA;SETOR N NORTE-QUADRA RESIDENCIAL             ;60217;2022;2022-6;13;2510000;0.05;2522100.0;8414.28;2804.76;1402.38;1;VAGO;Mista;1;1;1;1;12100.0;0.4820717131474104
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2022;2022-6;20;352000;0.05;355999.0;1134.0;756.0;378.0;1;OBSTRUIDO;Mista;1;1;1;1;3999.0;1.1360795454545456
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2022;2022-6;21;352000;0.05;355000.0;1134.0;756.0;378.0;2;OCUPADO;Mista;1;1;1;1;3000.0;0.8522727272727272
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2022;2022-6;22;352000;0.05;353000.01;1134.0;756.0;378.0;1;OCUPADO;Mista;1;1;1;1;1000.0100000000093;0.28409375000000264
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60221;2022;2022-6;26;1450000;0.05;2351100.0;3600.0;2700.0;900.0;1;VAGO;Mista;0;1;1;1;901100.0;62.144827586206894
PARANOA;PARANOÁ PARQUE;60221;2022;2022-6;31;867000;0.05;883000.0;3318.768;1843.76;1843.76;2;VAGO;Mista;0;1;1;1;16000.0;1.845444059976932
PARANOA;PARANOÁ PARQUE;60221;2022;2022-6;32;867000;0.05;867100.0;3318.757;1843.754;1843.754;1;OCUPADO;Mista;0;1;1;1;100.0;0.011534025374855825
PARANOA;PARANOÁ PARQUE;60221;2022;2022-6;33;833000;0.05;833100.0;3129.532;1738.629;1738.629;1;VAGO;Mista;0;1;1;1;100.0;0.012004801920768308
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2022;2022-6;42;121000;0.05;121000.0;300.0;270.0;150.0;1;SITUACAO NAO CADASTRADA;Mista;1;1;1;1;0.0;0.0
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2022;2022-6;44;112000;0.05;112000.0;275.0;247.5;137.5;1;SITUACAO NAO CADASTRADA;Mista;1;1;1;1;0.0;0.0
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-6;49;493000;0.05;511100.01;1769.025;1273.698;707.61;5;VAGO;Mista;1;1;1;1;18100.01000000001;3.671401622718055
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-6;51;232000;0.05;232000.0;661.25;517.5;287.5;1;VAGO;Mista;1;1;1;1;0.0;0.0
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-6;56;46200;0.05;62310.0;115.0;90.0;50.0;3;VAGO;Mista;1;1;1;1;16110.0;34.870129870129865
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-6;58;63000;0.05;65500.0;161.0;126.0;70.0;2;VAGO;Mista;1;1;1;1;2500.0;3.968253968253968
RECANTO DAS EMAS;AREA DE DESENVOLVIMENTO ECONOMICO;60224;2022;2022-6;64;295000;0.05;300000.0;1108.224;1108.224;346.32;1;OCUPADO;Mista;0;1;1;1;5000.0;1.694915254237288
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2022;2022-6;66;140000;0.05;242000.0;273.0;127.4;91.0;12;VAGO;Mista;1;1;1;1;102000.0;72.85714285714285
SAMAMBAIA;QN-SAMAMBAIA;60217;2022;2022-6;76;150000;0.05;150001.0;350.0;200.0;100.0;1;OCUPADO;Mista;1;1;1;1;1.0;0.0006666666666666666
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2022;2022-6;101;465000;0.05;465100.0;1118.34;1025.145;372.78;2;VAGO;Mista;1;1;1;1;100.0;0.021505376344086023
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2022;2022-6;102;470000;0.05;470100.0;1130.406;1036.206;376.802;1;VAGO;Mista;1;1;1;1;100.0;0.02127659574468085
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2022;2022-6;103;464000;0.05;464100.0;1114.959;1022.046;371.653;1;VAGO;Mista;1;1;1;1;100.0;0.021551724137931036
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2022;2022-6;104;474000;0.05;474100.0;1140.972;1045.891;380.324;1;VAGO;Mista;1;1;1;1;100.0;0.02109704641350211
TAGUATINGA;SETOR M NORTE-QUADRA RESIDENCIAL             ;60214;2022;2022-6;106;151000;0.05;251777.0;256.0;256.0;128.0;6;VAGO;Unifamiliar;1;0;0;0;100777.0;66.73973509933775
TAGUATINGA;BAIRRO AGUAS CLARAS-QS;60220;2022;2022-7;1;1792800;0.05;1792800.0;3510.0;2340.0;1170.0;1;OCUPADO;Mista;1;1;1;1;0.0;0.0
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-7;18;207000;0.05;252000.0;1400.0;1400.0;700.0;1;VAGO;Mista;0;1;1;1;45000.0;21.73913043478261
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-7;19;207000;0.05;219000.0;1400.0;1400.0;700.0;1;VAGO;Mista;0;1;1;1;12000.0;5.797101449275362
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-7;20;207000;0.05;250000.0;1400.0;1400.0;700.0;1;VAGO;Mista;0;1;1;1;43000.0;20.77294685990338
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-7;21;207000;0.05;207000.0;1400.0;1400.0;700.0;1;OCUPADO;Mista;0;1;1;1;0.0;0.0
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-7;22;207000;0.05;220000.0;1400.0;1400.0;700.0;1;VAGO;Mista;0;1;1;1;13000.0;6.280193236714976
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-7;23;207000;0.05;229000.99;1400.0;1400.0;700.0;2;VAGO;Mista;0;1;1;1;22000.98999999999;10.628497584541059
GAMA;SETOR LESTE INDUSTRIAL                       ;60220;2022;2022-7;27;643000;0.05;1252200.0;3750.0;3750.0;1500.0;6;VAGO;Mista;1;1;1;1;609200.0;94.74339035769829
GAMA;SETOR DE MULTIPLAS ATIVIDADES;60224;2022;2022-7;28;252000;0.05;267900.0;624.0;390.0;390.0;3;VAGO;Mista;0;1;1;1;15900.0;6.309523809523809
ITAPOÃ;SETOR HABITACIONAL ITAPOA - ITAPOA PARQUE - AV. ITAPOA PARQUE;60222;2022;2022-7;30;234000;0.05;365000.0;756.0;756.0;840.0;7;VAGO;Mista;0;1;1;1;131000.0;55.98290598290598
ITAPOÃ;SETOR HABITACIONAL ITAPOA - ITAPOA PARQUE - AV. ITAPOA PARQUE;60222;2022;2022-7;31;234000;0.05;345000.0;756.0;756.0;840.0;3;VAGO;Mista;0;1;1;1;111000.0;47.43589743589743
ITAPOÃ;SETOR HABITACIONAL ITAPOA - ITAPOA PARQUE - AV. ITAPOA PARQUE;60222;2022;2022-7;32;234000;0.05;302100.0;756.0;756.0;840.0;4;VAGO;Mista;0;1;1;1;68100.0;29.102564102564106
ITAPOÃ;SETOR HABITACIONAL ITAPOA - ITAPOA PARQUE - AV. ITAPOA PARQUE;60222;2022;2022-7;33;234000;0.05;302000.0;756.0;756.0;840.0;3;VAGO;Mista;0;1;1;1;68000.0;29.059829059829063
ITAPOÃ;SETOR HABITACIONAL ITAPOA - ITAPOA PARQUE - AV. ITAPOA PARQUE;60222;2022;2022-7;34;234000;0.05;302000.0;756.0;756.0;840.0;5;VAGO;Mista;0;1;1;1;68000.0;29.059829059829063
ITAPOÃ;SETOR HABITACIONAL ITAPOA - ITAPOA PARQUE - AV. ITAPOA PARQUE;60222;2022;2022-7;35;234000;0.05;500000.0;756.0;756.0;840.0;4;VAGO;Mista;0;1;1;1;266000.0;113.67521367521367
ITAPOÃ;SETOR HABITACIONAL ITAPOA - ITAPOA PARQUE - AV. ITAPOA PARQUE;60222;2022;2022-7;36;418000;0.05;647900.0;1404.9;1404.9;1561.0;6;VAGO;Mista;0;1;1;1;229900.0;55.00000000000001
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;60214;2022;2022-7;37;576000;0.05;981909.99;1700.205;1700.205;1133.47;6;VAGO;Unifamiliar;1;0;0;0;405909.99;70.470484375
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2022;2022-7;42;121000;0.05;121000.0;300.0;270.0;150.0;1;VAGO;Mista;1;1;1;1;0.0;0.0
RECANTO DAS EMAS;AREA DE DESENVOLVIMENTO ECONOMICO;60227;2022;2022-7;48;137000;0.05;168100.0;463.36;463.36;115.84;5;OBSTRUIDO;Mista;1;1;1;1;31100.0;22.7007299270073
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2022;2022-7;49;395000;0.05;581300.0;936.54;437.052;312.18;6;VAGO;Mista;1;1;1;1;186300.0;47.164556962025316
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60222;2022;2022-7;50;587000;0.05;742300.0;1620.0;756.0;540.0;3;OBSTRUIDO;Mista;0;1;1;1;155300.0;26.456558773424188
SAMAMBAIA;CENTRO URBANO;60217;2022;2022-7;56;427000;0.05;669000.0;720.0;480.0;240.0;4;VAGO;Mista;1;1;1;1;242000.0;56.674473067915685
SAMAMBAIA;CENTRO URBANO;60217;2022;2022-7;57;427000;0.05;710000.0;720.0;480.0;240.0;3;VAGO;Mista;1;1;1;1;283000.0;66.27634660421545
SAMAMBAIA;QN-SAMAMBAIA;60217;2022;2022-7;59;125000;0.05;130000.0;350.0;200.0;100.0;2;OBSTRUIDO;Mista;1;1;1;1;5000.0;4.0
SAMAMBAIA;QN-SAMAMBAIA;60219;2022;2022-7;60;730000;0.05;752000.0;2073.75;1382.5;691.25;1;VAGO;Mista;1;1;1;1;22000.0;3.0136986301369864
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-7;81;115000;0.05;130000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;15000.0;13.043478260869565
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-7;82;115000;0.05;130000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;15000.0;13.043478260869565
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-7;83;115000;0.05;130000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;15000.0;13.043478260869565
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-7;84;115000;0.05;130000.0;300.0;200.0;100.0;2;VAGO;Mista;1;1;1;1;15000.0;13.043478260869565
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-7;85;115000;0.05;180000.0;300.0;200.0;100.0;4;VAGO;Mista;1;1;1;1;65000.0;56.52173913043478
SANTA MARIA;SANTA MARIA                                  ;60217;2022;2022-7;88;1540000;0.05;1540000.0;5184.0;1814.4;1296.0;1;OCUPADO;Mista;1;1;1;1;0.0;0.0
SAO SEBASTIAO;BAIRRO RESIDENCIAL OESTE;60217;2022;2022-7;91;202000;0.05;345999.98;480.0;440.0;160.0;2;VAGO;Mista;1;1;1;1;143999.97999999998;71.28711881188117
BRASILIA;SETOR DE HABITACOES INDIVIDUAIS SUL          ;60211;2022;2022-8;10;1090000;0.05;1354000.99;756.0;756.0;540.0;6;OCUPADO;Unifamiliar;1;0;0;0;264000.99;24.220274311926605
GAMA;SETOR CENTRAL                                ;60213;2022;2022-8;21;1780000;0.05;2199999.99;6968.0;6968.0;871.0;2;VAGO;Multifamiliar;1;0;0;0;419999.9900000002;23.59550505617979
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60221;2022;2022-8;22;1620000;0.05;1620000.0;3600.0;2700.0;900.0;1;VAGO;Mista;0;1;1;1;0.0;0.0
PARANOA;PARANOÁ PARQUE;60221;2022;2022-8;28;876000;0.05;890000.0;3375.013;1875.007;1875.007;2;VAGO;Mista;0;1;1;1;14000.0;1.5981735159817352
PARANOA;PARANOÁ PARQUE;60221;2022;2022-8;29;876000;0.05;876100.0;3375.013;1875.007;1875.007;1;VAGO;Mista;0;1;1;1;100.0;0.01141552511415525
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60224;2022;2022-8;35;1530000;0.05;1701000.0;2658.67;2658.67;1899.05;1;CERCADO;Mista;0;1;1;1;171000.0;11.176470588235295
SAMAMBAIA;CENTRO URBANO;60217;2022;2022-8;43;458000;0.05;481000.0;779.19;519.46;259.73;1;VAGO;Mista;1;1;1;1;23000.0;5.021834061135371
SAMAMBAIA;CENTRO URBANO;60217;2022;2022-8;44;578000;0.05;607000.0;1012.5;675.0;337.5;2;OBSTRUIDO;Mista;1;1;1;1;29000.0;5.017301038062284
SAMAMBAIA;QN-SAMAMBAIA;60217;2022;2022-8;46;150000;0.05;155000.0;350.0;200.0;100.0;4;VAGO;Mista;1;1;1;1;5000.0;3.3333333333333335
SAMAMBAIA;QS-SAMAMBAIA;60217;2022;2022-8;61;150000;0.05;179999.01;350.0;200.0;100.0;3;VAGO;Mista;1;1;1;1;29999.01000000001;19.999340000000007
SAMAMBAIA;QS-SAMAMBAIA;60217;2022;2022-8;62;150000;0.05;192110.0;350.0;200.0;100.0;5;VAGO;Mista;1;1;1;1;42110.0;28.073333333333334
SAMAMBAIA;QS-SAMAMBAIA;60219;2022;2022-8;66;492000;0.05;502000.0;1365.0;910.0;455.0;1;VAGO;Mista;1;1;1;1;10000.0;2.0325203252032518
SAMAMBAIA;QS-SAMAMBAIA;60219;2022;2022-8;68;970000;0.05;1030000.0;2790.0;1860.0;930.0;2;VAGO;Mista;1;1;1;1;60000.0;6.185567010309279
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-8;70;115000;0.05;129010.0;300.0;200.0;100.0;2;VAGO;Mista;1;1;1;1;14010.0;12.182608695652174
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-8;71;115000;0.05;133010.0;300.0;200.0;100.0;2;VAGO;Mista;1;1;1;1;18010.0;15.660869565217391
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-8;73;115000;0.05;146000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;31000.0;26.956521739130434
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-8;76;115000;0.05;132000.0;300.0;200.0;100.0;2;VAGO;Mista;1;1;1;1;17000.0;14.782608695652174
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-8;77;115000;0.05;134500.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;19500.0;16.956521739130434
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-8;78;115000;0.05;136000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;21000.0;18.26086956521739
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-8;79;115000;0.05;136000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;21000.0;18.26086956521739
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-8;80;115000;0.05;135500.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;20500.0;17.82608695652174
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-8;87;69800;0.05;70000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;200.0;0.28653295128939826
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-8;98;115000;0.05;130000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;15000.0;13.043478260869565
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-8;99;115000;0.05;130000.0;300.0;200.0;100.0;4;VAGO;Mista;1;1;1;1;15000.0;13.043478260869565
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-8;100;69800;0.05;78500.0;300.0;200.0;100.0;1;OBSTRUIDO;Mista;1;1;1;1;8700.0;12.464183381088825
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-8;101;69800;0.05;72000.0;300.0;200.0;100.0;3;VAGO;Mista;1;1;1;1;2200.0;3.151862464183381
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-8;102;69800;0.05;69800.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;0.0;0.0
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-8;103;69800;0.05;75000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;5200.0;7.4498567335243555
SANTA MARIA;SANTA MARIA                                  ;60216;2022;2022-8;105;391000;0.05;475500.0;540.0;280.0;200.0;4;OCUPADO;Mista;1;1;1;1;84500.0;21.611253196930946
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2022;2022-8;110;470000;0.05;481000.8;1085.997;995.497;361.999;1;CERCADO;Mista;1;1;1;1;11000.799999999988;2.340595744680849
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2022;2022-9;8;354000;0.05;355000.0;1134.0;756.0;378.0;1;OBSTRUIDO;Mista;1;1;1;1;1000.0;0.2824858757062147
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2022;2022-9;9;354000;0.05;355000.0;1134.0;756.0;378.0;1;VAGO;Mista;1;1;1;1;1000.0;0.2824858757062147
CEILANDIA;SETOR INDUSTRIAL I                           ;60221;2022;2022-9;10;65400;0.05;140800.0;366.0;366.0;183.0;16;VAGO;Mista;0;1;1;1;75400.0;115.29051987767585
CEILANDIA;SETOR INDUSTRIAL I                           ;60221;2022;2022-9;11;65400;0.05;110000.0;366.0;366.0;183.0;10;OBSTRUIDO;Mista;0;1;1;1;44600.0;68.19571865443424
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-9;12;294000;0.05;295000.0;2100.0;2100.0;1050.0;2;OCUPADO;Mista;0;1;1;1;1000.0;0.3401360544217687
GAMA;SETOR SUL                                    ;60216;2022;2022-9;14;191000;0.05;320000.0;1250.0;625.0;312.5;6;VAGO;Mista;1;1;1;1;129000.0;67.5392670157068
NUCLEO BANDEIRANTE;SETOR INDUSTRIAL BERNARDO SAYAO              ;60227;2022;2022-9;15;375000;0.05;652500.0;517.5;382.5;225.0;4;OCUPADO;Mista;1;1;1;1;277500.0;74.0
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-9;17;120000;0.05;140000.0;349.025;273.15;151.75;4;VAGO;Mista;1;1;1;1;20000.0;16.666666666666664
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2022;2022-9;21;541000;0.05;766900.0;1350.0;630.0;450.0;3;VAGO;Mista;1;1;1;1;225900.0;41.75600739371534
SAMAMBAIA;CENTRO URBANO;60217;2022;2022-9;27;2310000;0.05;2674301.0;4680.025;2674.3;1337.15;2;VAGO;Mista;1;1;1;1;364301.0;15.77060606060606
SAMAMBAIA;QS-SAMAMBAIA;60217;2022;2022-9;30;150000;0.05;172400.0;350.0;200.0;100.0;4;VAGO;Mista;1;1;1;1;22400.0;14.933333333333335
SAMAMBAIA;QS-SAMAMBAIA;60217;2022;2022-9;31;893000;0.05;950100.0;2952.0;1476.0;738.0;2;VAGO;Mista;1;1;1;1;57100.0;6.39417693169093
SAMAMBAIA;QN-SAMAMBAIA;60219;2022;2022-9;33;115000;0.05;126000.0;300.0;200.0;100.0;4;VAGO;Mista;1;1;1;1;11000.0;9.565217391304348
SAMAMBAIA;QN-SAMAMBAIA;60219;2022;2022-9;41;115000;0.05;140120.0;300.0;200.0;100.0;2;OBSTRUIDO;Mista;1;1;1;1;25120.0;21.843478260869563
SAMAMBAIA;QN-SAMAMBAIA;60219;2022;2022-9;42;115000;0.05;126050.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;11050.0;9.608695652173912
SAMAMBAIA;QN-SAMAMBAIA;60220;2022;2022-9;50;95900;0.05;96000.0;225.0;150.0;75.0;2;VAGO;Mista;1;1;1;1;100.0;0.10427528675703858
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-9;65;196000;0.05;229000.0;600.0;400.0;200.0;1;CERCADO;Mista;1;1;1;1;33000.0;16.83673469387755
TAGUATINGA;SETOR E SUL-QUADRA COMERCIAL                 ;60217;2022;2022-9;78;120000;0.05;187987.97;200.0;100.0;50.0;4;OCUPADO;Mista;1;1;1;1;67987.97;56.656641666666665
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2022;2022-10;10;399000;0.05;408000.0;1307.25;871.5;435.75;2;VAGO;Mista;1;1;1;1;9000.0;2.2556390977443606
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-10;16;73300;0.05;80000.0;315.0;315.0;210.0;3;VAGO;Mista;0;1;1;1;6700.0;9.140518417462483
GAMA;SETOR SUL                                    ;60216;2022;2022-10;17;191000;0.05;325000.0;1250.0;625.0;312.5;3;VAGO;Mista;1;1;1;1;134000.0;70.15706806282722
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;60214;2022;2022-10;21;547000;0.05;670000.0;1260.0;1260.0;840.0;5;OBSTRUIDO;Unifamiliar;1;0;0;0;123000.0;22.486288848263253
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-10;33;267000;0.05;311999.0;745.2;583.2;324.0;3;VAGO;Mista;1;1;1;1;44999.0;16.853558052434455
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-10;34;171000;0.05;185000.0;460.0;360.0;200.0;2;VAGO;Mista;1;1;1;1;14000.0;8.187134502923977
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-10;35;55400;0.05;65400.0;134.665;105.39;58.55;1;VAGO;Mista;1;1;1;1;10000.0;18.050541516245488
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-10;36;54500;0.05;61500.0;132.503;103.698;57.61;2;VAGO;Mista;1;1;1;1;7000.0;12.844036697247708
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2022;2022-10;37;53700;0.05;71000.0;130.341;102.006;56.67;3;VAGO;Mista;1;1;1;1;17300.0;32.21601489757914
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2022;2022-10;49;541000;0.05;602003.0;1350.0;630.0;450.0;2;VAGO;Mista;1;1;1;1;61003.0;11.275970425138631
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2022;2022-10;50;541000;0.05;556000.99;1350.0;630.0;450.0;1;VAGO;Mista;1;1;1;1;15000.98999999999;2.772826247689462
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2022;2022-10;51;541000;0.05;551000.99;1350.0;630.0;450.0;1;VAGO;Mista;1;1;1;1;10000.98999999999;1.8486118299445453
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2022;2022-10;52;541000;0.05;546000.99;1350.0;630.0;450.0;1;VAGO;Mista;1;1;1;1;5000.989999999991;0.9243974121996287
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2022;2022-10;53;541000;0.05;569000.0;1350.0;630.0;450.0;1;VAGO;Mista;1;1;1;1;28000.0;5.175600739371535
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2022;2022-10;54;621000;0.05;756600.0;1584.21;739.298;528.07;2;VAGO;Mista;1;1;1;1;135600.0;21.835748792270532
SAMAMBAIA;QS-SAMAMBAIA;60218;2022;2022-10;70;67100;0.05;70100.0;280.0;200.0;100.0;1;OBSTRUIDO;Mista;1;1;1;1;3000.0;4.470938897168406
SAMAMBAIA;QS-SAMAMBAIA;60219;2022;2022-10;76;187000;0.05;193201.99;450.0;300.0;150.0;1;VAGO;Mista;1;1;1;1;6201.989999999991;3.3165721925133638
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-10;87;139000;0.05;139087.0;388.5;259.0;129.5;1;VAGO;Mista;1;1;1;1;87.0;0.06258992805755395
SAMAMBAIA;QS-SAMAMBAIA;60220;2022;2022-10;90;125000;0.05;150000.0;339.0;226.0;113.0;2;VAGO;Mista;1;1;1;1;25000.0;20.0
SANTA MARIA;SANTA MARIA                                  ;60217;2022;2022-10;91;1020000;0.05;1244000.0;3072.0;1075.2;768.0;2;VAGO;Mista;1;1;1;1;224000.0;21.96078431372549
SANTA MARIA;SANTA MARIA                                  ;60218;2022;2022-10;93;112000;0.05;113000.0;500.0;280.0;200.0;1;OCUPADO;Mista;1;1;1;1;1000.0;0.8928571428571428
TAGUATINGA;SETOR M NORTE-QUADRA RESIDENCIAL             ;60214;2022;2022-10;95;151000;0.05;252777.0;256.0;256.0;128.0;3;VAGO;Unifamiliar;1;0;0;0;101777.0;67.40198675496688
TAGUATINGA;SETOR M NORTE-QUADRA RESIDENCIAL             ;60214;2022;2022-10;96;179000;0.05;282787.98;308.5;308.5;154.25;4;OBSTRUIDO;Unifamiliar;1;0;0;0;103787.97999999998;57.98211173184357
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-12;8;73300;0.05;73502.77;315.0;315.0;210.0;1;OBSTRUIDO;Mista;0;1;1;1;202.77000000000407;0.2766302864938664
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-12;9;73300;0.05;73502.77;315.0;315.0;210.0;1;OBSTRUIDO;Mista;0;1;1;1;202.77000000000407;0.2766302864938664
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-12;10;73300;0.05;73502.77;315.0;315.0;210.0;1;OBSTRUIDO;Mista;0;1;1;1;202.77000000000407;0.2766302864938664
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2022;2022-12;11;73300;0.05;73502.77;315.0;315.0;210.0;1;OBSTRUIDO;Mista;0;1;1;1;202.77000000000407;0.2766302864938664
